Id,Reputation,CreationDate,DisplayName,LastAccessDate,WebsiteUrl,Location,AboutMe,Views,UpVotes,DownVotes,ProfileImageUrl,EmailHash,AccountId
17471825,45,1637506763753,asaad kittaneh,1679306972907,,,,15,12,0,,,23409970
17474193,3,1637533906150,enes,1656067729457,,,,1,0,0,,,23412809
17477915,1,1637574979073,Venkatesh,1638944716590,,,,0,0,0,,,23417128
17481093,63,1637599822270,dvirb,1656183455883,,,,10,1,0,,,23420859
17483319,13,1637621391490,wopawoy874,1639131916827,,,,2,0,0,,,23423506
17489088,26,1637675261583,Farwa Ahmad,1637675261583,,,,3,0,0,,,23430099
17492080,1,1637699632603,DarthYoda,1660083801950,,Berlin,,3,0,0,,,23433653
17492998,1,1637711843070,Ahmed Abd Alfttah,1647183135910,,,,3,0,0,,,23434739
17509642,11,1637858481063,R3ckzet,1638104828677,,,,2,0,0,,,23453834
17513912,1,1637909777927,Rafael,1652206067093,,,,2,0,0,,,23458801
17534163,1,1638130697283,Jeff,1644951300773,,,,4,0,0,,,23482167
17559036,1,1638338831723,juliengm,1665667137197,,,,1,0,0,,,23510410
17562128,1,1638362567993,Pumpkinador,1683271569870,,,,5,0,0,,,23513924
17562680,1,1638366891157,Benno Büeler,1646295940553,,,,3,0,0,,,23514550
17566261,1,1638397402087,Andre Gagne,1679671969427,,,,2,0,0,,,23518780
17566803,1,1638405191740,imdone,1679343593110,,New York,,1,0,0,,,23519445
17585707,11,1638596659883,Might Guy,1651698391460,,,,2,0,0,,,23541589
17594234,23,1638702934207,tnrodrigues,1654452540570,,"Lisbon, Portugal","<p>Computer Science and Engineering 💻</p>
",1,7,0,,,23551626
17596274,13,1638723405317,Vatinas,1638828657270,,,,6,0,0,,,23554006
17598087,1,1638743759457,KDev,1662564761023,,,,1,0,0,,,23556078
17598314,11,1638746927133,Ahmed Darwish,1680831541503,,,,3,0,0,,,23556348
17599103,13,1638758450943,Joseph Wong,1682054349790,,,,1,0,0,,,23557273
17602206,1,1638786841863,До Хань Линь,1683057929980,,,,4,0,0,,,23560813
17613043,36,1638871821793,Вероніка Качмар,1683376020517,,,,3,0,0,,,23573098
17623737,25,1638952557963,Zak Meshou,1681255639563,,"Essen, Germany",,8,1,0,,,23585201
17632771,13,1639030227510,Interferenzbrille _,1648539256527,,,,14,0,0,,,23595633
17639657,1,1639085843867,Ryan,1639406352507,,,,4,0,0,,,23603577
17640745,1,1639098915653,TGY,1646902789570,,,,1,0,0,,,23604872
17642707,11,1639120806000,Pitbullts,1679068169373,,,,0,0,0,,,23607154
17668489,1,1639424589527,Jmarks,1663687627590,,,,2,0,0,,,23637717
17676717,33,1639504027010,newy,1640028854413,,,,0,0,0,,,23647264
17689519,76,1639627973180,Jack Hsieh,1683236380500,,,,3,0,0,,,23661524
17693528,1,1639662979547,simal,1678865343137,,,,1,0,0,,,23666096
17699213,1,1639725839450,Huy1LapTrinh,1681792296247,,"Hà Nội, Hoàn Kiếm, Hà Nội, Việt Nam",,3,0,0,,,23672655
17703737,21,1639764486563,Ali Apochi,1661240627593,,"Abuja, Nigeria",,13,0,0,,,23677729
17706627,1,1639804615207,VonCube,1649890950247,,,,2,0,0,,,23681083
17719113,1,1639954026090,ProMechaFox,1650728374750,,,"<p>hiYo! I like programming, electrical engineering, linux, arduinos, and other tech related thing-ys</p>
",1,0,0,,,23695324
17726168,101,1640021643583,ronny,1677252215330,,,,2,0,0,,,23703314
17730474,23,1640074408047,Daniel,1681647502747,,,,0,1,0,,,23708272
17739904,1,1640170847443,Mourad Ben fradj,1641465522390,,"Tunis, Tunisie",,1,0,0,,,23719122
17742930,3,1640196622557,Giuseppe Carmine Russo,1677006495070,,,,5,0,0,,,23722566
17746636,547,1640246941337,Stackerito,1683280135123,,,,58,70,2,,,23726852
17750321,1,1640281474080,Paul,1643066072430,,,,0,0,0,,,23731072
17750623,1,1640285253500,koundinya,1663610886790,,,,1,0,0,,,23731426
17759066,373,1640405585693,Peter Trencansky,1683377930710,,,"<p>Full stack developer and CS student.</p>
",27,18,32,,,23741005
17779964,11,1640685230270,PiterDev,1683455827843,,Spain,,0,0,0,,,23765106
17788717,55,1640779448723,HassanJalali,1683102683360,,"Tabriz,IR","<p>develop a real world application with .NET And Test First Application</p>
",12,4,0,,,23775149
17798541,41,1640884506607,icgncl,1678804455323,,,,1,1,0,,,23786573
17803296,1293,1640943961167,Basse Nord,1640958008890,,,,18,0,0,,,23791966
17807683,15,1641014474397,Pasha Khoshkebari,1677766657943,,"Winnipeg, MB Canada",,6,5,0,,,23796971
15995395,11,1621626113460,ASCII,1659802478223,,,,13,0,0,,,20586667
15999740,1,1621679239717,Eden Ilan,1634570214530,,,,8,0,0,,,21684020
16000842,13,1621689139510,Will,1621697278617,,,,3,0,0,,,21685278
16006198,1,1621756803727,Hammad Ezad,1679490719210,,"Karachi, Pakistan",,2,0,0,,,21691679
16017448,1,1621865666427,user16017448,1628255597157,,,,1,0,0,,,21704822
16024596,41,1621931125633,Unknow,1627016119373,,,,7,0,0,,,21713230
16029811,1,1621965295693,Matej Kabat,1639724551080,,,,1,0,0,,,21719296
16030977,41,1621974918290,Oscar,1683231617610,,Spain,,38,2,0,,,21720678
16037104,3,1622028671780,anothernguyen,1649758603630,,,"<p>NULL</p>
",1,0,0,,,21727945
16037631,1,1622031746810,sachin suryawanshi,1652437259887,,,,1,0,0,,,21728540
16038057,91,1622034548487,Max,1682966526520,,Sweden,,3,14,0,,,21729047
16039526,31,1622043220560,Ripleys,1683296724460,,,,7,2,0,,,21730747
16040909,13,1622052739603,rasberry,1683376759257,,,"<p>STUDENT</p>
",2,0,0,,,21732356
16041660,23,1622059371140,figurestudios,1625489647310,,Sweden,,0,0,0,,,21733262
18313675,1,1645848389330,mangoer,1681437639757,,,,0,0,0,,,24382347
18317037,1,1645888485220,JASON WALKER,1646730519027,,,,1,0,0,,,24386314
18319795,11,1645924047307,ChefMe727,1647478518437,,,,0,0,0,,,24389641
18321641,13,1645949211587,csj in cqupt,1667962039933,,china,"<p>stu</p>
",3,0,0,,,24391767
18321649,21,1645949308970,Anas Ashraf,1662989641437,,,,2,0,0,,,24391777
18331849,13,1646041858973,Kal,1646758637613,,,,1,0,0,,,24403412
18332564,1,1646045839510,TendenZ,1677752665277,,,,1,0,0,,,24404193
18342235,1,1646127357577,hsain solo   ,1662466394940,,,,0,0,0,,,24415297
18347879,21,1646171072027,stovemeerkat,1666130754093,,,,0,0,0,,,24421745
18358240,1,1646257984820,madscribbles,1682108506893,,,,2,0,0,,,21130952
18366468,1,1646328435990,flow123,1651855400190,,,,1,0,0,,,24394649
18367453,1,1646337232927,Adam,1683114332730,,,,0,0,0,,,24444224
18377789,1,1646436049863,Allison Sorgeloos,1646514744547,,,,3,0,0,,,24456243
18019679,1,1643042143430,Mehedi Hasan,1683105538083,,"Dhaka, Bangladesh.","<p>Software Developer</p>
",0,0,0,,,24039854
18021346,1,1643055084773,Bill Johnson,1678806364790,,,,0,0,0,,,24041794
18025608,11,1643098494260,Emily ,1643909727967,,,,1,0,0,,,24046677
18027159,1,1643108975407,John,1644602621777,,Zimbabwe,,3,0,0,,,24048394
18029130,1,1643122776937,istvank,1651164263840,,,,3,0,0,,,10897281
18034367,11,1643171118477,Faustus,1652423922287,,,,10,0,0,,,24056631
18392491,21,1646602773513,Chris Cardillo,1683314937613,,,,0,0,0,,,24473044
18398647,21,1646660384340,Blablablubb,1669026711547,,,,0,0,0,,,24480120
18399942,11,1646668909420,sdourte,1681916304503,,,,19,0,0,,,24481602
18410740,3,1646758711940,Jamiethered2000,1679018967613,,,,2,0,0,,,24494158
18422980,1,1646859611887,Kyle White,1683031273397,,,,1,0,0,,,24508297
18441828,21,1647023239980,cocophelps,1652919423130,,,,1,0,0,,,24529830
18444761,13,1647061746333,BHappy,1683440967810,,,,7,0,0,,,24533301
18445547,37,1647071101113,Sid,1678269002673,,,,7,1,0,,,24534217
18445815,11,1647074168420,Gorkem,1661092042233,,,,0,0,0,,,24534529
18042580,1,1643239974577,Alvaro Barboza,1683324192907,,,,0,0,0,,,20205915
18043574,1,1643253849557,user18043574,1650808687050,,,,1,0,0,,,24067204
18059799,21,1643388135213,user18059799,1646905590657,,,,12,0,0,,,23946431
18061263,26,1643400117533,spicytoad,1644390391290,,,,2,0,0,,,24087484
18062111,1,1643409720780,Lsteryoshi,1643413007113,,,,0,0,0,,,24088509
18065128,416,1643455184483,Matt - Block-Farms.io,1682836511303,https://block-farms.io/,,"<p>DevOps EVM Blockchain Engineer</p>
",33,276,3,,,24091984
18065575,1,1643460754923,Faaiz daag,1656396225337,,,,1,0,0,,,24092513
18068664,1,1643495514610,Manuel Franco,1676601845697,,some id Address,"<p>I am a missed scientist! Missed according to our company... I love computer science although it's challenging to understand gibberish that is not comparable to English or French. I love searching everywhere to find answers and expert program tips. I like science, physics, all chemistries, biology, computer science, and quantum mechanics, and the list is long without forgetting theology.</p>
",1,0,0,,,24096203
18069323,13,1643506429663,Scari,1683399595953,,,,8,0,0,,,24096968
18076058,1,1643581871713,Hank Wimbledon,1679525615700,,,,2,0,0,,,24104680
18076616,1,1643590060840,Sivaram,1643768063640,,,,1,0,0,,,24105333
18079179,13,1643617867647,Wishrem,1674799764623,,China,,5,0,0,,,24108272
18084225,31,1643656992043,Sam Niles,1679163523617,,,,4,5,0,,,24114044
18091759,1,1643728039567,Vince Berry,1655093626683,,,,4,0,0,,,24122916
18092031,1,1643729705993,nitin sharma,1678195965097,,,,2,0,0,,,24123240
18092124,13,1643730438730,theLawyer,1658945720590,,,,3,0,0,,,24123365
18093316,11,1643739420470,Mathy Techy,1643851759883,,,,0,0,0,,,24124800
18093867,11,1643744118480,at524,1644270718243,,,,1,0,0,,,24125484
18096111,1,1643771235730,Max,1652669045440,,State College,,4,0,0,,,24128146
18099171,81,1643799764273,ThaBlip,1669364196067,,,,4,0,0,,,24131635
18450714,47,1647153880560,Manse the first,1678089013083,,,,7,0,0,,,24540286
18467237,1,1647298010207,Alxie,1647298010207,,,,1,0,0,,,24559183
18467532,13,1647302758053,mistyron,1683247568580,https://www.mistywest.com,Great White North,,10,0,0,,,24446102
18469948,1,1647330595583,EdgarRunnman,1651838358923,,,,0,0,0,,,24562391
18471612,1,1647341201610,Nage22,1655663114880,,,,1,0,0,,,24564257
18476755,1,1647378923033,Dan Premkumar,1660849297280,,,,0,0,0,,,24570210
18484804,23,1647446549693,Light Tv,1657098078147,,,,2,0,0,,,24579435
18486726,19,1647461796967,Szabi,1654027998300,,,,5,1,0,,,24581705
18491812,3,1647507566803,Dave,1653041780830,,,,1,0,0,,,24587507
18494634,19,1647527210657,AlZ,1682982430723,,,,0,28,0,,,24590683
18498245,11,1647560474077,roerdev,1654830568033,,"Lima, Perú","<p>Soy Ingeniero de Sistemas, actualmente mi carrera profesional está vinculada al Desarrollo Java, orientada al Backend, con mas de 2 años de experiencia laboral en el área. Aunque mi fuerte es el Backend, en mi actual empleo he desarrollado soluciones de parte del Frontend logrando cumplir con el rol de desarrollador Full Stack.</p>
",0,0,0,,,15750902
18501681,9,1647590138690,Dhivya,1659703770793,,,,4,0,0,,,24598544
19286860,1,1654567514070,Lasereyes 24,1658481002773,,,,1,0,0,,,25492278
19292778,702,1654622208107,MrShakila,1683438271000,https://shakiy.me,Sri Lanka,"<p>Hi 👋, I'm Shakila Adhikari</p>
<p>🌱 I’m currently learning Swift</p>
<p>👯 I’m looking to collaborate on Open Source Projects</p>
<p>👨‍💻 All of my projects are available at <a href=""https://shakiy.me"" rel=""nofollow noreferrer"">shakiy.me</a></p>
<p>📝 I regularly write articles on <a href=""https://medium.com/@shakiy"" rel=""nofollow noreferrer"">https://medium.com/@shakiy</a></p>
<p>💬 Ask me about Flutter, Android</p>
<p>📫 How to reach me <strong>dscshakila@gmail.com</strong></p>
<p>⚡ Fun fact I love bungee jumping</p>
",79,113,23,,,25499192
19294954,1,1654653241470,bsadashi,1659550084090,,,,0,0,0,,,25501878
19303356,1,1654743989960,SadBlackFox,1658288382247,,,,0,0,0,,,25511872
18112970,1,1643914946080,Robin Paques,1643979132877,,,,0,0,0,,,24147653
18121347,27,1643991885317,Luci178,1651484955760,,,,3,3,0,,,24157278
18131734,63,1644123672060,Abhishek Solanki,1683458261533,,,,3,0,0,,,24169474
18132856,13,1644138422733,Stav Faran,1682944527143,,,,3,0,0,,,24170752
18135306,1,1644164569787,Daniyal Nadeem,1673273414937,,,,4,0,0,,,24173572
18142614,31,1644243734847,Rohab12321,1683211196110,,,,1,0,0,,,24182125
18142634,11,1644243872147,mahsa,1646951084820,,,,2,0,0,,,24182146
18143090,1,1644247304483,Hugo,1671197568823,,,,0,0,0,,,24182661
18160158,21,1644401313403,Akshay Mohan N,1652868506717,,,,0,0,0,,,24202526
18185413,129,1644627251660,Bilbo baggins,1681309595500,,,,13,3,1,,,24231740
18188421,1,1644663862267,muhammed noufal,1644818807080,,,,0,0,0,,,24235185
18193299,7,1644726439113,Milkdromeda,1683337190857,,,"<p>Newbie Web Dev &lt;3 Kindness always goes a long way</p>
",10,0,0,,,24240906
18193735,1,1644732548540,Slacker950,1667879135007,,,,0,0,0,,,24241431
18194634,1,1644744013207,IneedHelpLol,1644760059660,,,,5,0,0,,,24242450
18203737,1,1644840354207,Dongwook Lim,1669424409180,,,,2,0,0,,,24252941
18216551,21,1644950753253,Mammadam,1683444493953,,,,2,0,0,,,24267977
18229037,1,1645063208983,Prince Ali,1678597946387,,,,3,0,0,,,24282815
18237263,1,1645127901187,Hussein Naim,1680816370417,,,,1,0,0,,,24292522
18240484,31,1645161649887,P4ULD0Z3R,1655966691747,,,,1,3,0,,,24296319
18264198,1,1645411163970,jenin janini,1653653324100,,,,0,0,0,,,24324408
18272897,11,1645484194620,Holy Woof,1646237363150,,,,0,0,0,,,24334607
18273396,11,1645491930417,xiaotuzi,1645514046183,,,,1,0,0,,,24335222
18286574,1,1645604372513,dasip,1651439766280,,,,2,0,0,,,24350709
18292051,11,1645640069600,J. Sherine Aishwarrya,1655283343233,,,,1,0,0,,,24357054
18304540,1,1645757144157,PA LM,1665808397190,,,,1,0,0,,,24371673
18310701,1,1645808848840,XlolekNaX,1678719575963,,Staszów,,2,0,0,,,24378791
18312238,11,1645826159353,Dewz Khachornphop,1648395020007,,,,2,0,0,,,24380613
17809782,11,1641046662683,leon,1677594383203,,,,2,0,0,,,23799322
17811326,3,1641067024903,Atul Biswash,1675498207147,,,,0,0,0,,,23801140
17813539,1,1641104745303,Harsh Vyas,1668340449010,,,,0,0,0,,,23803697
17822073,1,1641209095277,Avinash C,1646144249023,,"Bangalore, Karnataka, India",,3,0,0,,,23813538
17828449,11,1641273320210,naboneeta dhar,1643278072383,,"Kolkata, West Bengal, India",,0,0,0,,,23820775
17847092,1,1641443843710,Swagat Ranjan Das,1681981350300,,,,1,0,0,,,23842174
17849343,1,1641463447723,Luc Kumps,1641479280903,,,,0,0,0,,,23844709
17851306,3,1641478600753,EDOARDO FIORINI,1641484061483,,,,0,0,0,,,23846918
17861361,1,1641548829903,Ernesto,1648820468547,,"Aachen, Germany",,0,0,0,,,23858064
17867811,1,1641601953423,beebs,1642875516863,,,,0,0,0,,,23865412
17867998,11,1641604660170,Steven Davis,1682012086633,,"Fort Worth, Texas, USA",,1,0,0,,,23865632
17873251,1,1641661272143,TnhhaamuvR h,1650796268547,,,,1,0,0,,,22146078
17882040,1,1641741382140,dsm,1642942163633,,,,2,0,0,,,23881385
17882434,136,1641744439713,Keivan RAZBAN,1665440083767,,"Sheffield, UK",,16,2,0,,,23881846
17887788,1,1641788611100,jxc,1673957249297,,,,0,0,0,,,23887790
17901428,1,1641896130863,Vishesh Agarwal,1648036917570,,,,1,0,0,,,23903565
17901560,3,1641896942153,Karol,1654063744507,,"Zürich, Szwajcaria",,2,0,0,,,23903718
17902431,1,1641903083893,Francesco Saraceno,1648148453627,,,,3,0,0,,,9848622
17902727,1,1641905079413,Peter BJERKÉN,1643548455640,,"Copenhagen, Denmark",,0,0,0,,,23905032
17902999,1,1641906762837,Tophat123,1650704258950,,,,3,0,0,,,23905337
17908411,11,1641943916463,AEhrlich,1679924932040,,,,0,0,0,,,23911518
17909682,1,1641957458400,no_nonsense_45,1645709102213,,,,1,0,0,,,23912960
17917508,1,1642011125770,Violet Davies,1644808646903,,,,0,0,0,,,23921785
17917852,11,1642014172643,Mornepousse,1681823074417,,France,,2,0,0,,,23922190
17919306,13,1642031798897,Yeet123,1642799246173,,,,4,0,0,,,23923947
17926767,39,1642096090940,Joe Blow,1648712401343,,los angeles,,10,2,0,,,23932485
17933435,11,1642165871013,Mark Vas,1682293370460,,,,1,0,0,,,23940199
20011750,1,1663325885123,Tolsn,1663333631473,,,,0,0,0,,,26354569
20018328,3,1663402665577,clydekarnage,1675321305920,,,,1,0,0,,,26362310
20020132,11,1663422799753,Sara Min,1663434943437,,,,0,0,0,,,26364425
20024670,1,1663489232753,John Duo,1663505409503,,,,0,0,0,,,26369816
20032093,3,1663578326713,Marco Polo,1677768992780,,,,1,0,0,,,26378467
20034276,1,1663595592250,Coder1,1677640855957,,,,0,0,0,,,26381025
20040772,1,1663663356947,JRD,1663746564870,,,,0,0,0,,,26388591
20043088,1,1663680606140,Joaquim Ortega-Terra,1663708652693,,,,0,0,0,,,26391257
20043127,11,1663680830917,lmaydev,1663858594840,,,,1,0,0,,,26391301
20053524,3,1663772156743,TheCodeButcher,1663932477747,,,,0,0,0,,,26403376
20070697,1,1663940011013,DXN Company,1681053740187,,,,0,0,0,,,26423338
20081712,1,1664095057157,user20081712,1667038278340,,,,1,0,0,,,26436416
20084508,1,1664129181277,Clay,1682198482257,,,,12,0,0,,,26439774
20100924,1,1664283848860,Lina,1674494572463,,,,1,0,0,,,26458665
20105690,13,1664322721933,Juan Antonio ,1670868012453,,,,0,0,0,,,26464226
20118075,1,1664436043857,Forbidden,1681107593900,,,,2,0,0,,,26478511
20121085,3,1664457942133,MrrrrMeowCat,1677754311297,,,,1,0,0,,,26481959
20121597,47,1664461391387,Oh God,1683370315607,,,,7,3,0,,,26482547
20121690,1,1664462028717,deekay,1665579223000,,,,0,0,0,,,26482658
20121850,1,1664463156533,Danny J,1665403369923,,,,3,0,0,,,26482852
20129556,1,1664534158300,ANURAG JAMANKAR,1664535102920,,,,4,0,0,,,26491360
20132785,25,1664560051880,Tanner B,1682521764933,,,,4,3,0,,,26494888
20132858,1,1664560851760,Macarrão Mafioso,1669390458950,,,,1,0,0,,,26494966
20133887,1,1664573267110,Nikita Shiklomanov,1668568233493,,,,1,0,0,,,26496170
18503313,11,1647603255363,Nartk,1683451720413,,,,0,0,0,,,24600355
18504601,1,1647613819993,Jom,1679176213540,,,,3,0,0,,,10408811
18507305,1,1647636240520,arshia moezi,1659776167477,,,,0,0,0,,,24604978
18511473,5,1647682847363,NURBEK ABDIRASULOV,1661244660350,,,,7,0,0,,,24336293
18514674,11,1647713352347,Ashish Anil Waykar,1683393262260,,,,0,0,0,,,24613404
18514997,11,1647716095913,Alex,1650907445673,,,,0,0,0,,,10158840
18520521,11,1647782808977,Laurynas,1657898914047,,,,0,0,0,,,24620009
18525894,1,1647841317717,Shivang Rathod,1683264478567,,,,15,0,0,,,24626205
18527372,1,1647852566020,Pandya Rutvija,1651908256007,,,,2,0,0,,,24627829
18555379,16,1648032523860,WaveofDarkness,1676679051833,,,,3,3,0,,,17799567
18561839,11,1648071374023,Nikp,1666209260120,,,,14,0,0,,,24666212
18566245,1,1648110298997,Vishal Goswami,1664187054380,,,,5,0,0,,,24671243
18568711,1,1648126836043,Michael Peterson,1670509849630,,,,2,0,0,,,24674072
18571413,1,1648144875803,Grégoire Karydes,1677056904150,,,,0,0,0,,,24677161
18571513,3,1648145543130,arslo,1662473068230,,,,4,0,0,,,24677280
18579519,11,1648216277337,jonathan_v22,1658244984067,,,,1,0,0,,,24686397
18585050,1,1648266587610,binary_34,1649268362147,,,,1,0,0,,,24692738
18588019,1,1648294891730,Dinh Ho Trung Hau,1682011670173,,,,0,0,0,,,24696051
18589107,21,1648304898513,Eglim22,1662282346350,,,,8,4,0,,,24697322
18595091,1,1648363198010,Saurabh Tidke,1664651586403,,,,0,0,0,,,24704071
18602881,666,1648432806980,CN-LanBao,1683266545503,https://cn-lanbao.github.io/,"Nanjing, Jiangsu, China",,68,12,8,,,24712873
18603319,13,1648437349147,againstchris,1679401959200,,,,1,0,0,,,24713365
18619503,5,1648550854233,Dash,1652704713570,,,,2,0,0,,,24731595
18621024,1,1648560253270,Jasper Kanbier,1653472807697,,,,0,0,0,,,24733303
18631224,11,1648639104270,macroDigital,1680609610293,,,,0,0,0,,,24744915
18632298,1,1648646119007,Habib Salim,1648646119007,,,,0,0,0,,,24746148
18642258,1,1648722152000,karol17,1654028473400,,,,7,0,0,,,24757477
18648983,1,1648765313597,Coyle Boyd,1654362695027,,,,0,0,0,,,24765064
18658088,1,1648802455843,Mert Batuhan ÜNVERDİ,1683421631547,,,,2,0,0,,,24774458
18692776,3,1648999651697,CrisV2,1681904733800,,,,3,0,0,,,24811373
18702224,1,1649076954457,datorboss,1683040313127,,,,1,0,0,,,24821977
18718939,1,1649204942133,BinDavod,1670762518970,,,,1,0,0,,,24840927
18721022,1,1649222350943,Yunus Üstün,1683372872260,,,,0,0,0,,,24843266
18726927,1,1649260340690,Tanisha Sethi,1661486214713,,,,5,0,0,,,24849864
18736177,26,1649332133337,Joebaxx,1670579975913,,,,0,1,0,,,24860318
18740627,65,1649365261980,DevOps_Engg,1683145421687,,,,3,0,0,,,24865480
18748345,23,1649432219150,c0nse1,1649885732460,,,,0,0,0,,,11126587
18748821,1,1649435945483,Andrea,1649959560930,,,,1,0,0,,,24874805
18750068,11,1649446751993,SirThicc,1681418466783,,,,0,0,0,,,24876268
18753297,1,1649487071893,Guddu Prajapati,1659077647927,,,,0,0,0,,,24879954
18757237,1,1649525103937,Cristian,1678829537190,,,,0,0,0,,,24884407
18758980,21,1649547350560,elfz,1653780534923,,,,0,0,0,,,24886429
18776405,15,1649714120060,Christian Wagner,1660316477287,,,,1,0,0,,,24906391
18781420,1,1649756418133,Szymon Nidecki,1670252681247,,,,1,0,0,,,24911966
18785586,11,1649786128513,Kasey Y.,1649898024150,,,,0,0,0,,,24916762
18786794,46,1649796329413,Pleanog,1683386984660,https://www.taskforce.space,Germany,"<p>Software Dev, Designer</p>
",3,7,0,,,24918146
18787032,79,1649798615927,d2k,1683036802127,,,,1,0,0,,,24918419
18790781,11,1649834629380,Shivam Kumar,1663155649447,,,,0,0,0,,,24922671
18794189,80,1649857613130,KaaraT,1669719663720,,Germany,,4,17,0,,,24926504
18797368,11,1649881909333,Volkov,1676140683260,,,,5,0,0,,,24930143
18798384,1,1649894306427,Noob,1668201770577,,,,0,0,0,,,24931319
18804240,1,1649946316907,Mudasir Ali,1677843768850,,,,2,0,0,,,24937933
18810568,21,1650007348527,DoIevenLift,1682249587320,,,,2,0,0,,,24945166
18812102,45,1650019200640,Alpha,1683093022823,,,,15,3,0,,,24946871
18813197,1,1650026772567,Benjamin Joshua,1650951869140,,#########,"<p>Hi, im Ben
I love programming, cause its my hobby
I also love playing games.</p>
",1,0,0,,,24948070
18845707,11,1650267566767,hamidreza,1656228277313,,,,2,0,0,,,24983687
18860445,37,1650355444150,DeTricke,1659043526630,,,,13,4,0,,,24999952
18863043,59,1650367754687,Yere,1675849764480,,A Coruña,"<p>Sporty physicist (with a Data Science master's) that has interest in Computer Science (CS), Math and Data Science (specially Deep Learning). I work as a developer of Deep Learning algorithms in medical imaging. I really like the details and the hard challenges.</p>
<p>Currently, my purpose is to learn the fundamentals of CS, specially:</p>
<ul>
<li>Algorithms &amp; Data Structures</li>
<li>Networking</li>
<li>Software Design</li>
<li>Improve in Databases</li>
<li>High Performance Computing</li>
<li>Parallel Computing</li>
<li>Operating Systems</li>
</ul>
<p>And the following technologies:</p>
<ul>
<li>Linux (user level, I already know a bit)</li>
<li>SLURM (user level)</li>
<li>C (or variant)</li>
<li>MLFlow</li>
<li>AWS</li>
<li>Docker</li>
<li>Kubernetes</li>
<li>Facebook-Hydra</li>
<li>Flask</li>
<li>React (only the basics, just to understand better web technologies)</li>
<li>Elastic Stack (the basics)</li>
<li>Spark</li>
<li>Scala</li>
</ul>
<p>I know a bit of:</p>
<ul>
<li>Python: numpy, pandas, statmodels, scikit-learn, scipy, regex, nltk, logging, subproces, etc.</li>
<li>monai</li>
<li>torchIO</li>
<li>PyTorch &amp; PyTorch Lightning</li>
<li>WANDB Lightning API</li>
<li>R</li>
</ul>
<p>My objective is ambitious and long-term, but with your help it will be accomplished 100%!</p>
",12,1,0,,,21074742
18874747,3,1650434783283,Hayat Husain,1651145958750,,Lucknow,"<p>I am Student of B.Tech 3rd year From computer science branch at this time I am learning  asp.net using C#.</p>
",0,0,0,,,25015598
18879773,1,1650459075067,Warren Ferreira,1656633351333,,,,0,0,0,,,25021079
18883157,25,1650478849120,Lucy Jackson Osborne,1650551129057,,,,3,1,0,,,25024833
18885949,1,1650498290267,Abiram Panchalingam,1660077286787,,,,2,0,0,,,25027899
18892351,1,1650536887243,TinaH,1658906036150,,,,0,0,0,,,25034866
18893800,1,1650544181247,particleandwave,1652214959150,,,,1,0,0,,,25036448
18894209,1,1650546416490,tryingsoyhard,1651066004703,,,,0,0,0,,,25036898
18903638,1,1650605846070,ZHIYI GAO,1664350672397,,,,0,0,0,,,25047365
18906658,21,1650624249657,BTRco,1666872281403,,Kyiv,,1,0,0,,,25050705
18910455,21,1650646742977,Jason Nunez,1651671868497,,,,0,0,0,,,25054962
18914069,1,1650673207580,Zerji,1657753099140,,,,1,0,0,,,25058997
18928711,1,1650798036287,John F. Kennedy,1652306020017,,,,0,0,0,,,25075221
18929104,1,1650800647863,CodeValues,1653144695383,,,,1,0,0,,,25075649
18947345,11,1650941705583,alps2,1673880728783,,,,0,0,0,,,14729405
18956929,1,1651001058167,romantic,1674721145470,,,,0,0,0,,,25106846
18966598,37,1651075838927,Lucas Ward,1682960588760,,,,8,1,0,,,25117818
18970628,1,1651114482800,migwhyn,1654564039297,,,,0,0,0,,,25122474
18977868,3,1651162338770,Jon Probst Gulfeldt,1654347909553,,,,4,0,0,,,25130556
18988816,1,1651231332180,ijpsalmeida,1651276297573,,,,0,0,0,,,25142617
18992964,1,1651259058700,Dmitry Shergin,1657276897697,,,,1,0,0,,,25147352
18993340,1,1651261256160,Makarand Khadakban,1663912648663,,,,0,0,0,,,25147769
18999986,21,1651317288807,NwDsk Veder,1672609967617,,,,0,0,0,,,25155061
19008944,1,1651419566130,Remon Younan,1677510258660,,"Cairo,Egypt",,0,0,0,,,25165333
19009841,1,1651428785300,Friedemann Schaefer,1654060484387,,,,0,0,0,,,25166348
19022485,11,1651566944243,aasasssd dmdnmd,1674544166250,,,,6,0,0,,,25180980
19022960,1,1651570831267,omar essam,1667231216713,,,,3,0,0,,,25181499
19036964,3,1651696491150,Liu Ken,1681419613197,,,,1,0,0,,,25197660
19039021,21,1651720872733,Suriya,1675435574273,,,,1,0,0,,,25200039
19044485,1,1651762984640,john,1679763078807,,,,1,0,0,,,25206168
19046094,13,1651776143067,Simli Banerjee,1663600617443,,,,4,0,0,,,25208040
19058766,21,1651897933780,tpsoete,1682068118347,,,,0,0,0,,,25222500
19061357,1,1651926542247,Katrina Cravy,1681627381707,,,,0,0,0,,,14065174
19063746,1,1651953453153,Muhammad Asif,1651955289860,,,,0,0,0,,,25228204
19072994,11,1652070351210,Brody Condely,1652420569117,,,,7,0,0,,,25238851
19074079,1,1652080963920,rubueno,1682776622630,,,,0,0,0,,,25240098
19084229,43,1652173966147,Brad,1667892979290,,,,1,2,0,,,25251844
19085643,1,1652186336387,web dev,1652770685640,,,,1,0,0,,,25253514
